"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
12807,"longer","Blue","dark-left","dark-high","target-high",1112.945,1421.05,1128.76,1068.155,3279.94,1421.915,1081.515,1049.405,1166.105,2054.225,1038.51,1541.8,1603.01,1329.005,1120.76,1007.185,1335.965,1585.445,1135.215,4425.905
12807,"longer","Blue","dark-left","dark-high","target-low",1246.26,1705.665,1387.265,2576.96,1769.285,1349.345,1375.48,1250.705,1194.54,1702.96,1608.96,1680.675,1355.59,1276.48,1339.535,1519.69,2510.055,1137.07,1381.53,1720.72
12807,"longer","Blue","dark-left","dark-low","target-high",1513.655,1470.76,1029.385,1488.59,1392.265,1119.24,2491.29,1758.58,1981.365,1293.405,1477.505,1279.705,1315.07,2740.015,3221.935,1248.93,2288.44,1178.28,2338.95,1539.63
12807,"longer","Blue","dark-left","dark-low","target-low",1171.63,1041.365,1365.74,3075.005,1431.365,1198.18,1954.295,1889.245,1379.4,1932.91,1581,1719.29,1428.705,1137.115,995.705,821.265,1348.285,1301.215,1664.715,1882.615
12807,"longer","Blue","dark-right","dark-high","target-high",1323.005,2939.865,1269.2,946.945,880.575,1550.16,1440.075,1757.765,870.23,1017.98,2003.475,1408.22,1063.005,887.3,3246.44,1105.415,2111.35,978.51,1557.66,2158.805
12807,"longer","Blue","dark-right","dark-high","target-low",1515.49,1665.69,1058.6,1053.24,1015.14,2218.805,1669.01,1259.49,1384.52,1183.125,2331.805,1288.35,1092.465,2137.855,1124.945,1285.91,2534.835,1163.34,1832.06,2263.21
12807,"longer","Blue","dark-right","dark-low","target-high",1428.91,1455.285,1346.605,1178.13,3631.605,776.12,1424.785,2135.19,1317.79,1243.64,1277.005,1487.225,1431.995,1247.14,1531.015,1046.325,1639.555,1434,2211.165,2087.91
12807,"longer","Blue","dark-right","dark-low","target-low",1165.105,1397.54,1338.67,1002.185,914.75,1150.72,1312.69,1141.425,1541.9,7864.125,1134.28,1523.105,1100.36,1231.465,1660.28,1768.03,962.43,1417.635,2226.21,1437.3
12807,"longer","Hot","dark-left","dark-high","target-high",2268.97,1267.36,983.5,1452.75,5965.815,1362.965,1049.455,1377.085,859.865,1046.12,1941.475,1380.395,1093.77,1421.33,5239.845,1235.68,1487.625,2620.015,2499.265,1899.915
12807,"longer","Hot","dark-left","dark-high","target-low",2062.905,1303.94,1431.795,1356.28,1223.205,1523.46,1359.23,1678.95,1338.535,1387.405,1210.675,1353.56,1864.19,1913.415,1370.005,1590.785,2602.42,1905.32,1533.235,2775.53
12807,"longer","Hot","dark-left","dark-low","target-high",1196.105,1624.38,2053.54,1182.46,1332.805,2248.85,2139.195,1289.05,1107.12,1980.88,1606.86,1304.95,1180.59,2098.185,1279.83,1440.83,1475.365,1707.1,1634.315,1679.945
12807,"longer","Hot","dark-left","dark-low","target-low",1334.75,1675.02,1766.695,1184.085,1239.87,1472.94,977.85,994.625,1245.895,1189.68,1374.49,1159.165,1391.685,1811.355,1367.035,1306.565,1288.845,1761.045,1276.12,1504.125
12807,"longer","Hot","dark-right","dark-high","target-high",1012.97,1174.055,976.98,1367.415,905.305,1098.28,1700.015,1401.17,1054.745,1043.195,1166.07,1304.155,1015.395,1074.525,1206.94,1381.78,1123.07,1045.535,1222.365,1639.025
12807,"longer","Hot","dark-right","dark-high","target-low",1350.885,1068.53,1228.335,1337.035,2159.48,1741.445,1282.665,1389.21,1383.505,2377.025,1924.97,1471.985,1192.365,1949.25,1504.565,1285.765,2024.63,2025.965,1966.895,1812.28
12807,"longer","Hot","dark-right","dark-low","target-high",2330.655,2308.955,1157.92,1346.06,1790.945,1083.64,2293.58,1123.615,1646.43,1730.29,1444.335,2077.28,1770.075,1428.055,1407.915,2155.905,1375.615,2006.945,2418.265,1784.595
12807,"longer","Hot","dark-right","dark-low","target-low",1634.93,1182.86,1671.66,1127.88,1200.565,1291.47,1427.33,1317.29,1915.065,1730.275,1217.005,1170.26,1274.905,1446.07,1230.225,1229.655,3173.94,1944.49,2107.85,1374.43
