"subjectID","conditionProtoStr","colorScaleStr","darkSideStr","darkLegendOrientStr","targetOrientStr","rt.0","rt.1","rt.2","rt.3","rt.4","rt.5","rt.6","rt.7","rt.8","rt.9","rt.10","rt.11","rt.12","rt.13","rt.14","rt.15","rt.16","rt.17","rt.18","rt.19"
16694,"shorter","Blue","dark-left","dark-high","target-high",1263.31,1676.31,1045.055,1575.85,949.715,1853.06,2049.12,1039.685,2071.695,1296.685,1944.765,1957.265,1338.965,1963.71,2083.975,1606.36,929.52,1429.465,1152.65,1558.535
16694,"shorter","Blue","dark-left","dark-high","target-low",957.85,1663.625,1363.845,1656.865,1659.49,1011.655,1291.565,1806.8,1160.03,3085.54,1850.82,1311.08,1963.165,2581.515,1162.84,1640.61,1096.18,1574.31,1715.77,1700.205
16694,"shorter","Blue","dark-left","dark-low","target-high",2163.905,1787.83,2923.405,5994.525,1319.145,1102.255,1182.26,1292.56,1758.23,1001.98,2025.655,1551.875,1170.945,2537.635,1647.95,2158.08,6329.865,1464.075,1061.17,1902.07
16694,"shorter","Blue","dark-left","dark-low","target-low",1046.54,939.425,1155.695,1169.865,992.045,2429.1,1456.23,1413.13,992.335,1269.2,1773.02,1659.8,1608.85,2362.685,3910.12,3604.985,1174.555,1082.205,1062.245,1175.855
16694,"shorter","Blue","dark-right","dark-high","target-high",1427.895,1645.47,3615.595,2766.905,1013.675,1718.73,2320.475,1235.32,1983.315,1248.99,1388.335,1223.735,1363.675,1241.55,1191.155,1484.25,901.74,1418.38,1883.33,1509.405
16694,"shorter","Blue","dark-right","dark-high","target-low",1916.805,908.235,2841.315,1971.055,1645.94,829.05,1910.215,1271.875,1514.46,2205.16,1191.095,2397.135,1424.07,2107.095,1568.9,1943.715,3169.62,2020.39,1281.815,1705.845
16694,"shorter","Blue","dark-right","dark-low","target-high",3075.64,1544.19,1911.3,2453.9,2680.13,1176.27,1851.815,2641.02,1860.45,1319.11,1434.3,893.415,1385.515,3423.885,1406.41,1152.15,2165.47,1459.51,1218.835,1256.07
16694,"shorter","Blue","dark-right","dark-low","target-low",2654.69,1745.64,1247.555,989.485,1377.045,1267.78,3069.95,2513.74,1432.44,2038.805,1629.355,1357.035,2134.42,1405.815,2202.345,2611.18,1380.9,1633.34,1978.985,1053.145
16694,"shorter","Hot","dark-left","dark-high","target-high",1024.7,951.165,1302.34,1601.935,1179.63,1455.48,3635.95,2880.84,956.12,1078.73,1293.965,1481.7,1148.79,1062.52,1444.6,1138.38,1790.12,1351.765,2370.275,1813.445
16694,"shorter","Hot","dark-left","dark-high","target-low",4612.62,856.91,1740.675,1970.79,1085.845,3251.885,1136.01,1171.435,1094.77,1366.85,1358.57,1201.86,1536.735,1411.66,947.195,1647.31,1107.575,1636.7,1106.61,1416.395
16694,"shorter","Hot","dark-left","dark-low","target-high",1512.045,3423.12,1072.555,1385.21,1238.13,1415.21,1256.34,938.435,1210.6,1991.575,2618.495,2037.85,1873.725,1569.595,1444.72,2474.48,1288.495,1255.22,2415.375,756.255
16694,"shorter","Hot","dark-left","dark-low","target-low",2507.325,1474.33,2169.34,2166.495,1890.515,2870.7,1748.31,1389.355,1225.545,1187.2,840.06,1848.585,2021.93,898.22,1211.805,1646.68,1663.835,1582.945,1202.35,1986.315
16694,"shorter","Hot","dark-right","dark-high","target-high",1440.03,1182.145,4188.035,2400.52,1151.275,1886.475,1404.63,1826.265,778.985,2715.715,1547.1,1453.25,1007.6,1404.39,996.29,1270.19,1392.39,1358.28,1901.605,1410.66
16694,"shorter","Hot","dark-right","dark-high","target-low",1469.66,1731.57,1767.575,1378.025,1165.93,1284.82,1579.6,1590.625,4525,2122.47,2559.34,1225.55,1606.53,1232.735,1301.805,1248.74,2438.97,1148.46,2934.595,1374.945
16694,"shorter","Hot","dark-right","dark-low","target-high",2073.925,1899.925,2189.47,1157.67,1494.755,2011.035,1439.68,942.125,3864.005,1878.985,1726.79,1256.095,1100.93,1113.15,1007.12,1156.985,1855.53,1206.095,1343.975,1617.265
16694,"shorter","Hot","dark-right","dark-low","target-low",1592.33,1211.065,3150.18,1951.25,986.775,1586.805,922.44,1719.55,1150.76,1449.71,2425.575,2312.84,1036.47,2003.85,1179.805,1138.59,1309.415,1570.995,1018.09,1135.48
